Subject group,Full name,Nature of activity,Activity of a close family member,Organisation,Subject matter,Start date,End date,DOI date,PDF
CEF,"CRAVEDI, Jean-Pierre",III. Member of a scientific advisory entity,,"ANSES, Agence nationale de sécurité sanitaire de l'alimentation, de l'environnement et du travail, FRANCE, Maisons- Alfort","Member of the working group on endocrine disruptors. As member of this WG, I participated to the ANSES opinion on bisphenol A published in march 2013 and to the comments sent by ANSES to EFSA during the public consultation on the EFSA draft opinion on BPA. My activity on BPA within this WG closed in march 2014.",2010-01,now,2015-03-05,CEF_doi_002.pdf
CEF,"CRAVEDI, Jean-Pierre",III. Member of a scientific advisory entity,,"ANSES, Agence nationale de sécurité sanitaire de l'alimentation, de l'environnement et du travail, FRANCE, Maisons- Alfort","Member of the scientific advisory board. This board participates in the selection of experts, the examination of public declarations of interest, the implementation of expert appraisals, the assessment of laboratory activities and the Agency’s research.",2010-09,now,2015-03-05,CEF_doi_002.pdf
CEF,"CRAVEDI, Jean-Pierre",III. Member of a scientific advisory entity,,"ANSES, Agence nationale de sécurité sanitaire de l'alimentation, de l'environnement et du travail, FRANCE, Maisons- Alfort",Chair of the working group on infant total diet study (EATi),2014-03,now,2015-03-05,CEF_doi_002.pdf
CEF,"CRAVEDI, Jean-Pierre",IV. Employment,,"INRA, Institut National de la Recherche Agronomique, FRANCE, Paris cedex 07","I am research director at INRA, a French Public Institute which is not involved in risk management. My current responsibility is the management of research activity dealing with food safety within the division ""alimentation humaine""",1981-01,now,2015-03-05,CEF_doi_002.pdf
CEF,"CRAVEDI, Jean-Pierre",IX. Other relevant interest,,"INRA, Institut National de la Recherche Agronomique, FRANCE, Paris cedex 07","Several projects on the effects of BPA, funded by INRA or other French public funding (ANR) are ongoing in the laboratory where I work. I'm not directly involved in these research projects.",2013-01,now,2015-03-05,CEF_doi_002.pdf
CEF,"CRAVEDI, Jean-Pierre",V. Occasional consultancy,,Danone,Analyses of water samples in order to detect possible endocrine disruptors,2009-10,2013-06,2015-03-05,CEF_doi_002.pdf
CEF,"CRAVEDI, Jean-Pierre",VI. Research funding,,European Commission (EC),"CASCADE (Chemicals as contaminants in the foodchain : a network of excellence for research, risk assessment and education), 6th FP.",2004-09,2009-09,2015-03-05,CEF_doi_002.pdf
CEF,"CRAVEDI, Jean-Pierre",VI. Research funding,,ANR –French National Research Agency,Framework integrating innovative screening models for endocrine disruption. French funded projects (ANR –French National Research Agency):,2008-09,2011-09,2015-03-05,CEF_doi_002.pdf
CEF,"CRAVEDI, Jean-Pierre",VI. Research funding,,"ANSES, Agence nationale de sécurité sanitaire de l'alimentation, de l'environnement et du travail, FRANCE, Maisons- Alfort","Mixtures of Polycyclic Aromatic Hydrocarbons: genotoxic effects and biomarkers. Program from the French Agency for Food, Environmental and Occupational Health and Safety",2010-09,now,2015-03-05,CEF_doi_002.pdf
CEF,"CRAVEDI, Jean-Pierre",VI. Research funding,,"EFSA, European Food Safety Authority, Italy, Parma",In vitro metabolic study on alkanes in hepatic microsomes from humans and rats. EFSA Negotiated Procedure (NP/EFSA/CONTAM/2011/03) 2011.,2011-06,2011-12,2015-03-05,CEF_doi_002.pdf
CEF,"CRAVEDI, Jean-Pierre",VI. Research funding,,"EFSA, European Food Safety Authority, Italy, Parma",Bioaccumulation and toxicity of mineral oil hydrocarbons in rats - specificity of different subclasses of a broad mixture relevant for human dietary exposures.,2013-10,now,2015-03-05,CEF_doi_002.pdf
CEF,"CRAVEDI, Jean-Pierre",VII. Intellectual property rights,,,NO INTEREST,,,2015-03-05,CEF_doi_002.pdf
CEF,"CRAVEDI, Jean-Pierre",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-03-05,CEF_doi_002.pdf
CEF,"CRAVEDI, Jean-Pierre",X. Interests of close family members,,,NO INTEREST,,,2015-03-05,CEF_doi_002.pdf
CEF,"ENGEL, Karl-Heinz",I. Economic interest,,,NO INTEREST,,,2015-09-25,CEF_doi_003.pdf
CEF,"ENGEL, Karl-Heinz",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-09-25,CEF_doi_003.pdf
CEF,"ENGEL, Karl-Heinz",III. Member of a scientific advisory entity,,"Deutsche Forschungsgemeinschaft (DFG), Senate Commission on Food Safety","Member of the DFG Senate Commission regarding food safety assessments (e.g, novel processes, use of microbial cultures, furanocoumarines, history of safe use) ""Occasional consultancy""",2003-01,now,2015-09-25,CEF_doi_003.pdf
CEF,"ENGEL, Karl-Heinz",III. Member of a scientific advisory entity,,Bundesinsitut für Risikobewertung (BfR),"Member of the BfR-Committee on Food Additives, Flavourings and Processing Aids Task: Advising the BfR regarding the risk assessment of flavouring substances (e.g. acetaldehyde) and processing aids (e.g. extraction solvents, bleaching agents) ""Occasional consultancy""",2008-04,now,2015-09-25,CEF_doi_003.pdf
CEF,"ENGEL, Karl-Heinz",III. Member of a scientific advisory entity,,Bundesinstitut für Risikobewertung (BfR),"Member of the BfR-Committee on Nutrition, Dietetic Products, Novel Foods and Allergies Task: Advising the BfR regarding the risk assessment of novel foods and novel food ingredients ""Occasional consultancy""",2008-04,now,2015-09-25,CEF_doi_003.pdf
CEF,"ENGEL, Karl-Heinz",IV. Employment,,Technische Universität München,Professor for Food Technology.,1995-12,now,2015-09-25,CEF_doi_003.pdf
CEF,"ENGEL, Karl-Heinz",IX. Other relevant interest,,,NO INTEREST,,,2015-09-25,CEF_doi_003.pdf
CEF,"ENGEL, Karl-Heinz",V. Occasional consultancy,,Dr Wilmar Schwabe,Advice on functional foods (subjects do not fall within the remit of the CEF Panel).,2007-01,2010-04,2015-09-25,CEF_doi_003.pdf
CEF,"ENGEL, Karl-Heinz",VI. Research funding,,"Frey + Lau, Silesia, Firmenich",Analysis of flavourings (paid to University). Subject not related to carvone.,2007-01,now,2015-09-25,CEF_doi_003.pdf
CEF,"ENGEL, Karl-Heinz",VI. Research funding,,Symrise,Research grant for PhD student. Subject: Investigation of plant extracts with flavour-modulating properties. No personal financial advantage; funding is paid to the university and used to employ the PhD student. Subject not related to carvone.,2007-05,2013-03,2015-09-25,CEF_doi_003.pdf
CEF,"ENGEL, Karl-Heinz",VI. Research funding,,European Commission DG Research and Innovation,"Estimation of dietary exposure to flavouring substances within the EU- Project FACET (Flavourings, Additives and Food Contact Materials Exposure Task)",2008-09,2012-08,2015-09-25,CEF_doi_003.pdf
CEF,"ENGEL, Karl-Heinz",VI. Research funding,,Symrise,"Reseach grant for Master thesis ""Sensory characterization of stevia extracts"" (paid to the student).",2009-04,2009-09,2015-09-25,CEF_doi_003.pdf
CEF,"ENGEL, Karl-Heinz",VI. Research funding,,Symrise,Research grant for PhD student. Subject: Stability of flavourings. No personal financial advantage; funding is paid to the university and used to employ the PhD student. Subject not related to carvone.,2012-07,now,2015-09-25,CEF_doi_003.pdf
CEF,"ENGEL, Karl-Heinz",VI. Research funding,,Bayerisches Staatsministerium für Umwelt und Verbraucherschutz,Research grant: Analysis of phytosterols and phytosteryl esters in functional foods,2013-07,now,2015-09-25,CEF_doi_003.pdf
CEF,"ENGEL, Karl-Heinz",VI. Research funding,,German Research Council (DFG),Joint Sino-German research project: Characterization of rice and soybean low phytate mutant genes by means of metabolite profiling and seed phenomics,2014-04,now,2015-09-25,CEF_doi_003.pdf
CEF,"ENGEL, Karl-Heinz",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-25,CEF_doi_003.pdf
CEF,"ENGEL, Karl-Heinz",VIII. Other memberships or affiliations,,German Society of Chemists (GDCh),Member,1987-01,now,2015-09-25,CEF_doi_003.pdf
CEF,"ENGEL, Karl-Heinz",VIII. Other memberships or affiliations,,American Chemical Society (ACS),Member,1987-01,now,2015-09-25,CEF_doi_003.pdf
CEF,"ENGEL, Karl-Heinz",X. Interests of close family members,,,NO INTEREST,,,2015-09-25,CEF_doi_003.pdf
CEF,"FOWLER, Paul",I. Economic interest,,,NO INTEREST,,,2014-11-19,CEF_doi_004.pdf
CEF,"FOWLER, Paul",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2014-11-19,CEF_doi_004.pdf
CEF,"FOWLER, Paul",III. Member of a scientific advisory entity,,,NO INTEREST,,,2014-11-19,CEF_doi_004.pdf
CEF,"FOWLER, Paul",IV. Employment,,"University of Aberdeen, Scottish Funding Council","For the last 5 years my research has focused on the effects of environmental and recreational chemicals on fetal development, health and reproductive function in humans and animals species, predominantly sheep and mice. Current post: August 2008 – Tenured Professor (Chair in Translational Medical Sciences), Division Applied Medicine, University of Aberdeen. SFC-funded, termination date 30.09.2024. My research has NOT specifically included studies of BPA by my own group.",1986-02,now,2014-11-19,CEF_doi_004.pdf
CEF,"FOWLER, Paul",IX. Other relevant interest,,Endocrinology,"I am a member of the editorial board of the journal ""Endocrinology""",2014-01,now,2014-11-19,CEF_doi_004.pdf
CEF,"FOWLER, Paul",IX. Other relevant interest,,Endocrine Society,Economic costs of endocrine disrupting chemicals,2014-03,now,2014-11-19,CEF_doi_004.pdf
CEF,"FOWLER, Paul",IX. Other relevant interest,,European Commission COST,"Targeted Network Rapporteur. This is for “Gender, Science, Technology and Environment - genderSTE”. Targeted Networks are policy-driven initiatives approved by the CSO under the COST Plan for Strategic Activities. My duties are to assess progress made by the project and whether it should be extended further.",2014-03,now,2014-11-19,CEF_doi_004.pdf
CEF,"FOWLER, Paul",IX. Other relevant interest,,European Commission Research Executive Agency,"Expert evaluator of applications for Horizon 2020. At present I have NOT been asked to evaluate any applications and this is likely in part because I am a partner in 3 applications currently being considered by Horizon 2020. These are as follows: Partner in two Horizon 2020 research grant applications currently under consideration: 1.Placental “omics” Diagnostic tools for exposure and disease prevention (PLACENTOMICS), €6 million. 7 partners (Finland, Czech, Spain, Belgium (x2), Austria, UK). Aberdeen share €1million. 2.Innovation in Predictive Risk Assessment of Complex Mixtures of Mycotoxins and Persistent Organic Pollutants (PREDICTMIX), €8 million. 7 partners (Norway (x3), France, UK (x2), Germany). Aberdeen share €1million. Work-package leader in one Horizon 2020 MSCA ITN: 1.Endocrine disruptors; detection, mixtures, health effects, risk assessment and education (PROTECTEd), 8 academic/research institute partners (UK (x2), Norway (x3), Belgium, France, Chile) and 3 SMEs (UK, Netherlands, Belgium). Project designed for 15 ESRs.",2014-04,now,2014-11-19,CEF_doi_004.pdf
CEF,"FOWLER, Paul",IX. Other relevant interest,,Molecular & Cellular Endocrinology,I am a member of this Editorial Board,2014-11,now,2014-11-19,CEF_doi_004.pdf
CEF,"FOWLER, Paul",V. Occasional consultancy,,"Swedish Research Council Member, Standing Evaluation Panel, Environmental Pollution at the","Swedish Research Council Formas. This involved evaluating grant applications, including applications with direct analysis of BPA. However, only evaluated the projects, I played no role in the projects themselves, if funded.",2010-01,2010-12,2014-11-19,CEF_doi_004.pdf
CEF,"FOWLER, Paul",V. Occasional consultancy,,"Agence d'Evaluation de la Recherche et de l'Enseignement Supérieur (AERES), FRANCE","Assessment of research institutes and universities, confidential. Appointments are ad hoc, this is my second since 2013.",2014-11,now,2014-11-19,CEF_doi_004.pdf
CEF,"FOWLER, Paul",VI. Research funding,,Wellcome Trust,Effect of in-utero exposure to environmental chemicals via maternal pasture ingestion on fetal development. This work did not include specific analysis of BPA.,2007-05,2010-04,2014-11-19,CEF_doi_004.pdf
CEF,"FOWLER, Paul",VI. Research funding,,NHS R&D,Salary supplement for Wellcome project “Effect of in-utero exposure to environmental chemicals via maternal pasture ingestion on fetal development.” This work did not include specify analyses of BPA.,2007-05,2008-04,2014-11-19,CEF_doi_004.pdf
CEF,"FOWLER, Paul",VI. Research funding,,NHS Grampian,Does maternal smoking disrupt key developmental sex steroid hormones in the fetus? This project did not include specific analysis of BPA.,2008-04,2009-03,2014-11-19,CEF_doi_004.pdf
CEF,"FOWLER, Paul",VI. Research funding,,NHS Grampiian,Fetal human gonadal cannabinoid receptors: expression and effects of maternal smoking. This project did not include the specific analysis of BPA.,2009-04,2010-03,2014-11-19,CEF_doi_004.pdf
CEF,"FOWLER, Paul",VI. Research funding,,EC,"Investigation of effects of environmental chemicals in animal (sheep and mice) and human development and function, particularly in terms of reproduction. This work did not include any analysis of BPA.",2009-05,2011-10,2014-11-19,CEF_doi_004.pdf
CEF,"FOWLER, Paul",VI. Research funding,,CSO,Bioincubator system to model toxic effects on the human fetal testis. This project did not include specific analysis of BPA.,2010-01,2011-12,2014-11-19,CEF_doi_004.pdf
CEF,"FOWLER, Paul",VI. Research funding,,Holly Hill Trust,The effects of in utero exposure to di(2-ethylhexyl) phthalate (DEHP) and polychlorinated biphenyls via maternal ingestion on the foetal sheep ovary. This project did not include specific analysis of BPA.,2010-05,2010-08,2014-11-19,CEF_doi_004.pdf
CEF,"FOWLER, Paul",VI. Research funding,,Wellcome TRust,Prenatal programming of adult disease by maternal smoking: the adrenal gland as a key player?,2013-10,now,2014-11-19,CEF_doi_004.pdf
CEF,"FOWLER, Paul",VI. Research funding,,Medical Research Council The human fetal liver: development and response to maternal drug use. Society for Reproduction & Fertility,Does exposure to a complex cocktail of environmental chemicals during pregnancy and lactation alter metabolic and steroid hormone systems in the adult liver?,2014-01,now,2014-11-19,CEF_doi_004.pdf
CEF,"FOWLER, Paul",VII. Intellectual property rights,,,NO INTEREST,,,2014-11-19,CEF_doi_004.pdf
CEF,"FOWLER, Paul",VIII. Other memberships or affiliations,,Society for Reproduction & Fertility,"This is a research charity and was the chair of the council of management 2009-2013. Any small projects funded by this charity, which may have included BPA, are decided by a committee that is independent of me and I have played no role in any such project involving BPA. I now serve on the Programme Committee",2009-07,now,2014-11-19,CEF_doi_004.pdf
